Longitude,Latitude,PB_Cetin_Uncorr_Strain,PB_IandY_Uncorr_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-123.518,42.549,8.01E-03,6.32E-03,2.640200088,2.96893393
-123.458,42.55,8.73E-03,5.28E-03,1.918079475,2.588836203
-123.397,42.55,7.46E-03,4.20E-03,1.368362788,2.267002938
-123.336,42.55,6.20E-03,3.09E-03,0.942994808,1.976263965
-123.275,42.55,6.95E-03,3.94E-03,0.646696822,1.744776625
-123.214,42.55,5.68E-03,2.66E-03,0.5,1.538535694
-123.153,42.551,4.40E-03,1.28E-03,0.5,1.369262115
-123.092,42.551,3.09E-03,1.78E-03,0.5,1.224348181
-122.24,42.548,3.79E-03,0,0.5,1.42183851
-122.179,42.548,3.26E-03,1.93E-03,0.5,1.580475658
-122.118,42.547,4.79E-03,1.58E-03,0.560363285,1.739079058
-122.057,42.547,4.67E-03,1.49E-03,0.620371273,1.803907044
-121.996,42.546,4.93E-03,1.68E-03,0.590011097,1.773987217
-121.935,42.546,3.44E-03,0,0.5,1.645473722
-121.874,42.545,2.26E-03,0,0.5,1.43795385
-120.414,42.521,0,0,0.5,0.682593376
-120.353,42.52,0,0,0.5,0.726424559
-120.292,42.519,0,0,0.5,0.725985259
-120.231,42.517,0,0,0.5,0.700501239
-123.519,42.595,8.11E-03,6.45E-03,2.536323335,2.916162667
-123.458,42.595,8.86E-03,5.43E-03,1.830784232,2.532598735
-123.397,42.595,7.57E-03,4.33E-03,1.30458158,2.222232364
-123.336,42.595,6.31E-03,3.21E-03,0.900253049,1.940624649
-123.275,42.595,5.07E-03,2.05E-03,0.602304053,1.710170651
-123.214,42.595,5.78E-03,2.75E-03,0.5,1.507925102
-123.153,42.596,4.50E-03,1.35E-03,0.5,1.342920135
-123.092,42.596,3.18E-03,1.85E-03,0.5,1.20014814
-122.239,42.593,2.20E-03,0,0.5,1.312917662
-122.178,42.593,3.78E-03,0,0.5,1.432179132
-122.117,42.592,3.40E-03,0,0.5,1.545630987
-122.056,42.592,3.34E-03,2.00E-03,0.5,1.589336172
-121.995,42.591,3.68E-03,0,0.5,1.524007718
-121.934,42.591,2.21E-03,0,0.5,1.408212769
-120.473,42.568,0,0,0.5,0.661533936
-120.412,42.566,0,0,0.5,0.72672345
-120.351,42.565,0,0,0.5,0.766891986
-120.29,42.564,0,0,0.5,0.766087822
-120.168,42.561,0,0,0.5,0.670555357
-123.519,42.64,8.22E-03,6.60E-03,2.424776932,2.85540281
-123.458,42.64,8.96E-03,5.56E-03,1.751238475,2.482693817
-123.397,42.64,7.69E-03,4.48E-03,1.235933347,2.174799166
-123.336,42.64,6.43E-03,3.34E-03,0.853789847,1.902264777
-123.275,42.64,5.18E-03,2.15E-03,0.559946225,1.676944366
-123.214,42.641,5.86E-03,2.83E-03,0.5,1.484114179
-123.153,42.641,4.60E-03,1.41E-03,0.5,1.320101519
-123.092,42.641,3.27E-03,1.92E-03,0.5,1.175123137
-122.116,42.637,2.06E-03,0,0.5,1.368185561
-122.055,42.637,2.08E-03,0,0.5,1.382034162
-121.995,42.636,2.36E-03,0,0.5,1.321925648
-121.934,42.636,2.81E-03,0,0.5,1.230204856
-120.471,42.613,0,0,0.5,0.669219817
-120.41,42.611,0,0,0.5,0.72543187
-120.349,42.61,0,0,0.5,0.775714974
-120.288,42.609,0,0,0.5,0.776602664
-120.166,42.606,0,0,0.5,0.670686805
-123.52,42.685,8.34E-03,6.75E-03,2.327253963,2.799263858
-123.459,42.685,7.08E-03,5.71E-03,1.663328417,2.433166723
-123.397,42.685,7.82E-03,4.62E-03,1.166524973,2.128055054
-123.336,42.685,6.54E-03,3.46E-03,0.810407782,1.866706866
-123.275,42.685,5.27E-03,2.25E-03,0.518322302,1.645269211
-123.214,42.686,5.96E-03,2.92E-03,0.5,1.458767313
-123.153,42.686,4.69E-03,1.48E-03,0.5,1.294929101
-123.092,42.686,3.35E-03,1.99E-03,0.5,1.152308174
-122.116,42.682,2.69E-03,0,0.5,1.195730005
-122.055,42.682,2.72E-03,0,0.5,1.202495877
-121.994,42.681,2.96E-03,0,0.5,1.160021556
-120.53,42.659,0,0,0.5,0.603771555
-120.469,42.658,0,0,0.5,0.666559805
-120.408,42.656,0,0,0.5,0.732657291
-120.347,42.655,0,0,0.5,0.780521221
-120.286,42.654,0,0,0.5,0.770609226
-120.164,42.651,0,0,0.5,0.64527337
-123.52,42.73,8.47E-03,6.92E-03,2.20427261,2.732119475
-123.459,42.73,7.20E-03,5.85E-03,1.573857789,2.383000179
-123.398,42.73,7.91E-03,4.73E-03,1.101682783,2.084820154
-123.337,42.73,6.66E-03,3.59E-03,0.768688662,1.832475075
-123.276,42.73,5.36E-03,2.33E-03,0.5,1.617243559
-123.215,42.731,4.06E-03,1.02E-03,0.5,1.431324064
-123.153,42.731,4.78E-03,1.54E-03,0.5,1.270415355
-123.092,42.731,0.003455204,0,0.5,1.127394213
-120.711,42.708,0,0,0.5,0.500250169
-120.65,42.707,0,0,0.5,0.531566288
-120.589,42.705,0,0,0.5,0.568202716
-120.528,42.704,0,0,0.5,0.62576951
-120.467,42.703,0,0,0.5,0.679628284
-120.406,42.701,0,0,0.5,0.734619021
-120.345,42.7,0,0,0.5,0.769427993
-120.284,42.699,0,0,0.5,0.747006381
-120.223,42.697,0,0,0.5,0.689993836
-120.162,42.696,0,0,0.5,0.611083536
-123.52,42.775,8.60E-03,5.08E-03,2.084491422,2.665672207
-123.459,42.775,7.33E-03,4.02E-03,1.479597216,2.328775401
-123.398,42.775,6.04E-03,4.88E-03,1.033057288,2.038253852
-123.337,42.775,6.78E-03,3.71E-03,0.722207656,1.795172684
-123.276,42.775,5.46E-03,2.42E-03,0.5,1.584732594
-123.215,42.776,4.17E-03,1.09E-03,0.5,1.402937718
-123.154,42.776,4.89E-03,1.62E-03,0.5,1.245541963
-123.092,42.776,3.55E-03,0,0.5,1.10432083
-120.771,42.754,0,0,0.5,0.5
-120.71,42.753,0,0,0.5,0.511805739
-120.649,42.752,0,0,0.5,0.536543746
-120.588,42.75,0,0,0.5,0.566863953
-120.526,42.749,0,0,0.5,0.61166544
-120.465,42.748,0,0,0.5,0.65433541
-120.404,42.746,0,0,0.5,0.693310195
-120.343,42.745,0,0,0.5,0.708232761
-120.282,42.744,0,0,0.5,0.684649763
-120.221,42.742,0,0,0.5,0.630945764
-120.16,42.741,0,0,0.5,0.550050102
-120.099,42.739,0,0,0.5,0.5
-123.521,42.82,8.73E-03,5.24E-03,1.983361158,2.608977801
-123.46,42.82,7.44E-03,4.15E-03,1.413525012,2.282053775
-123.398,42.82,6.18E-03,3.03E-03,0.970625519,1.989010923
-123.337,42.82,6.89E-03,3.83E-03,0.672812343,1.757440506
-123.276,42.82,5.56E-03,2.51E-03,0.5,1.553867756
-123.215,42.821,4.28E-03,1.17E-03,0.5,1.375723636
-123.154,42.821,3.01E-03,1.70E-03,0.5,1.218214008
-123.093,42.821,3.63E-03,0,0.5,1.082808803
-120.769,42.799,0,0,0.5,0.500469976
-120.708,42.798,0,0,0.5,0.515671974
-120.647,42.797,0,0,0.5,0.529882958
-120.586,42.795,0,0,0.5,0.54987114
-120.525,42.794,0,0,0.5,0.572030576
-120.28,42.789,0,0,0.5,0.589310129
-120.219,42.787,0,0,0.5,0.552300804
-120.158,42.786,0,0,0.5,0.5
-120.097,42.784,0,0,0.5,0.5
-123.521,42.865,8.88E-03,5.42E-03,1.875519974,2.540231257
-123.46,42.865,7.58E-03,4.31E-03,1.338252944,2.229740156
-123.399,42.865,6.30E-03,3.16E-03,0.926242087,1.95152229
-123.337,42.865,5.00E-03,3.95E-03,0.628852244,1.723091344
-123.276,42.866,5.68E-03,2.63E-03,0.5,1.516453644
-123.215,42.866,4.39E-03,1.25E-03,0.5,1.347032789
-123.154,42.866,3.11E-03,1.78E-03,0.5,1.192805697
-123.093,42.866,3.74E-03,0,0.5,1.057674485
-120.767,42.844,0,0,0.5,0.506393022
-120.706,42.843,0,0,0.5,0.511861811
-123.521,42.91,0.007009631,5.57E-03,1.778078362,2.48018938
-123.46,42.91,7.72E-03,4.47E-03,1.256677263,2.174691935
-123.399,42.91,6.42E-03,3.29E-03,0.874089353,1.909254366
-123.338,42.91,5.10E-03,2.05E-03,0.582504313,1.687866977
-123.276,42.911,5.79E-03,2.73E-03,0.5,1.487298733
-123.215,42.911,4.52E-03,1.34E-03,0.5,1.316875999
-123.154,42.911,3.22E-03,1.87E-03,0.5,1.165370718
-123.093,42.911,3.85E-03,0,0.5,1.032365338
-120.766,42.889,0,0,0.5,0.511615059
-120.705,42.888,0,0,0.5,0.509764473
-123.522,42.955,7.15E-03,5.75E-03,1.671175676,2.420727884
-123.461,42.955,7.85E-03,4.61E-03,1.18468067,2.126480945
-123.399,42.955,6.54E-03,3.42E-03,0.822543906,1.868063338
-123.338,42.955,5.20E-03,2.15E-03,0.535923071,1.652825144
-123.277,42.956,5.89E-03,2.82E-03,0.5,1.461105194
-123.215,42.956,4.64E-03,1.42E-03,0.5,1.288361354
-123.154,42.956,3.33E-03,1.95E-03,0.5,1.138119647
-123.093,42.956,3.97E-03,0,0.5,1.008486299
-120.764,42.934,0,0,0.5,0.523042279
-120.703,42.933,0,0,0.5,0.510621688
-123.522,43,7.28E-03,5.91E-03,1.581721432,2.370574841
-123.461,43,7.98E-03,4.76E-03,1.104656617,2.073947757
-123.4,43,6.65E-03,3.53E-03,0.77834736,1.832998161
-123.338,43,5.31E-03,2.25E-03,0.5,1.617965656
-123.277,43.001,4.00E-03,2.93E-03,0.5,1.431885057
-123.215,43.001,4.76E-03,1.50E-03,0.5,1.260764167
-123.154,43.001,3.44E-03,0,0.5,1.11285054
-123.093,43.001,2.06E-03,0,0.5,0.988962541
-120.763,42.979,0,0,0.5,0.539165053
-123.523,43.045,7.38E-03,4.02E-03,1.522547945,2.336679541
-123.461,43.045,6.06E-03,4.84E-03,1.059097026,2.042735351
-123.4,43.045,6.72E-03,3.60E-03,0.746371993,1.807640495
-123.338,43.045,5.38E-03,2.31E-03,0.5,1.595064576
-123.277,43.046,4.08E-03,0.001005414,0.5,1.411730929
-123.216,43.046,4.82E-03,1.55E-03,0.5,1.245735806
-123.154,43.046,3.51E-03,0,0.5,1.096453647
-123.093,43.046,2.12E-03,0,0.5,0.976146104
-123.523,43.09,7.46E-03,4.10E-03,1.478748655,2.307699445
-123.462,43.09,6.09E-03,4.88E-03,1.037482416,2.027277862
-123.4,43.09,6.76E-03,3.63E-03,0.724710986,1.791182383
-123.339,43.09,5.41E-03,2.33E-03,0.5,1.58595189
-123.277,43.091,4.13E-03,1.03E-03,0.5,1.398325737
-123.216,43.091,4.87E-03,1.58E-03,0.5,1.233754254
-123.154,43.091,3.55E-03,0,0.5,1.085805604
-123.093,43.091,2.15E-03,0,0.5,0.97049363
-121.803,43.085,0,0,0.5,0.745820193
-121.742,43.084,0,0,0.5,0.732816499
-121.68,43.083,0,0,0.5,0.683877309
-123.523,43.135,7.52E-03,4.17E-03,1.449931176,2.285549801
-123.462,43.135,6.14E-03,4.93E-03,1.006096632,2.005492663
-123.4,43.135,6.80E-03,3.67E-03,0.708007657,1.777010201
-123.339,43.135,5.45E-03,2.36E-03,0.5,1.573063442
-123.277,43.136,4.17E-03,1.06E-03,0.5,1.389024155
-123.216,43.136,4.91E-03,1.60E-03,0.5,1.224360849
-123.154,43.136,3.58E-03,0,0.5,1.077786016
-123.093,43.136,2.17E-03,0,0.5,0.963778261
-121.802,43.13,0,0,0.5,0.761559967
-121.741,43.129,0,0,0.5,0.74496834
-121.679,43.128,0,0,0.5,0.697098413
-121.126,43.121,0,0,0.5,0.669848878
-121.065,43.12,0,0,0.5,0.745728354
-123.524,43.18,7.56E-03,4.20E-03,1.43016303,2.270418497
-123.462,43.18,6.18E-03,4.96E-03,0.992023894,1.993099679
-123.401,43.18,6.83E-03,3.69E-03,0.698744848,1.769437167
-123.339,43.181,5.49E-03,2.39E-03,0.5,1.560370129
-123.278,43.181,4.20E-03,1.07E-03,0.5,1.383321312
-123.216,43.181,4.94E-03,1.62E-03,0.5,1.21704269
-123.155,43.181,3.60E-03,0,0.5,1.071758696
-123.093,43.181,2.20E-03,0,0.5,0.959974163
-121.801,43.175,0,0,0.5,0.776174121
-121.74,43.174,0,0,0.5,0.756383987
-121.678,43.173,0,0,0.5,0.705004625
-121.125,43.166,0,0,0.5,0.695789592
-121.063,43.165,0,0,0.5,0.77385872
-121.002,43.164,0,0,0.5,0.829160732
-123.524,43.225,7.59E-03,4.22E-03,1.418172734,2.259300178
-123.463,43.225,6.21E-03,4.99E-03,0.981701675,1.983649294
-123.401,43.225,6.86E-03,3.72E-03,0.686119954,1.758673466
-123.339,43.226,5.51E-03,2.41E-03,0.5,1.551773576
-123.278,43.226,4.22E-03,1.09E-03,0.5,1.376220877
-123.216,43.226,4.97E-03,1.64E-03,0.5,1.208732823
-123.155,43.226,3.62E-03,0,0.5,1.066840524
-123.093,43.226,2.22E-03,0,0.5,0.955694559
-123.032,43.226,2.72E-03,0,0.5,0.876897879
-121.8,43.22,0,0,0.5,0.784134038
-121.739,43.219,0,0,0.5,0.759963021
-121.677,43.218,0,0,0.5,0.705922574
-121.185,43.212,0,0,0.5,0.640868138
-121.123,43.211,0,0,0.5,0.731358068
-121.062,43.21,0,0,0.5,0.806401206
-121,43.209,0,0,0.5,0.828582354
-120.693,43.203,0,0,0.5,0.504241941
-120.631,43.202,0,0,0.5,0.5
-123.524,43.27,7.63E-03,4.27E-03,1.391523385,2.240650282
-123.463,43.27,6.24E-03,3.02E-03,0.969790931,1.973049451
-123.401,43.27,6.89E-03,3.74E-03,0.677582532,1.75126802
-123.34,43.271,5.52E-03,2.42E-03,0.5,1.547421487
-123.278,43.271,4.25E-03,1.10E-03,0.5,1.369233746
-123.216,43.271,3.00E-03,1.66E-03,0.5,1.203838883
-123.155,43.271,3.65E-03,0,0.5,1.060833066
-123.093,43.271,2.24E-03,0,0.5,0.952485864
-123.032,43.271,2.73E-03,0,0.5,0.875678462
-121.799,43.265,0,0,0.5,0.786764211
-121.738,43.264,0,0,0.5,0.755629236
-121.676,43.263,0,0,0.5,0.701091544
-121.122,43.256,0,0,0.5,0.685614305
-121.06,43.255,0,0,0.5,0.784109589
-120.999,43.254,0,0,0.5,0.790338139
-120.753,43.249,0,0,0.5,0.526086999
-120.691,43.248,0,0,0.5,0.5
-120.63,43.247,0,0,0.5,0.5
-123.525,43.315,7.65E-03,4.28E-03,1.383632783,2.232869863
-123.463,43.315,6.27E-03,3.04E-03,0.961817135,1.965977568
-123.402,43.315,6.91E-03,3.76E-03,0.669759377,1.745056366
-123.34,43.316,5.55E-03,2.44E-03,0.5,1.540552317
-123.278,43.316,4.27E-03,1.12E-03,0.5,1.364467357
-123.217,43.316,3.01E-03,1.66E-03,0.5,1.20144925
-123.155,43.316,3.67E-03,0,0.5,1.056306915
-123.093,43.316,2.24E-03,0,0.5,0.951968666
-123.032,43.316,2.74E-03,0,0.5,0.873601636
-121.86,43.31,0,0,0.5,0.750382262
-121.799,43.31,0,0,0.5,0.773763055
-121.737,43.309,0,0,0.5,0.742384793
-121.675,43.308,0,0,0.5,0.686989635
-120.813,43.295,0,0,0.5,0.557635125
-120.751,43.294,0,0,0.5,0.5
-120.689,43.293,0,0,0.5,0.5
-120.628,43.291,0,0,0.5,0.5
-123.525,43.36,7.67E-03,4.30E-03,1.376472079,2.226084303
-123.464,43.36,6.28E-03,3.05E-03,0.959779677,1.962556661
-123.402,43.36,6.92E-03,3.77E-03,0.671272649,1.743850747
-123.34,43.361,5.57E-03,2.45E-03,0.5,1.535754198
-123.278,43.361,4.28E-03,1.12E-03,0.5,1.361803411
-123.217,43.361,3.02E-03,1.66E-03,0.5,1.1999985
-123.155,43.361,3.67E-03,0,0.5,1.056260197
-123.093,43.361,2.25E-03,0,0.5,0.950182781
-123.032,43.361,2.74E-03,0,0.5,0.873087764
-121.798,43.355,0,0,0.5,0.737231659
-121.736,43.354,0,0,0.5,0.721331456
-121.674,43.353,0,0,0.5,0.673814064
-120.873,43.341,0,0,0.5,0.570389018
-120.811,43.34,0,0,0.5,0.522443465
-120.749,43.339,0,0,0.5,0.5
-120.688,43.338,0,0,0.5,0.5
-123.526,43.405,7.68E-03,4.31E-03,1.372991753,2.222609392
-123.464,43.405,6.30E-03,3.06E-03,0.955442805,1.958049754
-123.402,43.405,6.93E-03,3.77E-03,0.66761087,1.740571463
-123.34,43.406,5.57E-03,2.45E-03,0.5,1.537289127
-123.279,43.406,4.28E-03,1.11E-03,0.5,1.36482809
-123.217,43.406,3.01E-03,1.66E-03,0.5,1.200905315
-123.155,43.406,3.67E-03,0,0.5,1.056870702
-123.093,43.406,2.24E-03,0,0.5,0.951849463
-123.032,43.406,2.74E-03,0,0.5,0.873402123
-121.797,43.4,0,0,0.5,0.6985404
-121.735,43.399,0,0,0.5,0.686825286
-121.673,43.398,0,0,0.5,0.652367998
-121.612,43.398,0,0,0.5,0.609547852
-120.933,43.387,0,0,0.5,0.547886222
-120.871,43.386,0,0,0.5,0.524750988
-120.809,43.385,0,0,0.5,0.5
-120.748,43.384,0,0,0.5,0.5
-120.686,43.383,0,0,0.5,0.5
-123.464,43.45,6.29E-03,3.05E-03,0.956517756,1.958270437
-123.402,43.45,6.93E-03,3.77E-03,0.671202148,1.742422763
-123.341,43.451,5.56E-03,2.44E-03,0.5,1.541361503
-123.279,43.451,4.28E-03,1.11E-03,0.5,1.364718476
-123.217,43.451,3.01E-03,1.65E-03,0.5,1.203878157
-123.155,43.451,3.65E-03,0,0.5,1.060488261
-123.093,43.451,2.24E-03,0,0.5,0.953343828
-123.032,43.451,2.72E-03,0,0.5,0.877414371
-121.734,43.444,0,0,0.5,0.628936065
-121.672,43.443,0,0,0.5,0.602598111
-121.611,43.443,0,0,0.5,0.577938881
-120.931,43.432,0,0,0.5,0.5
-120.869,43.431,0,0,0.5,0.5
-120.808,43.43,0,0,0.5,0.5
-120.746,43.429,0,0,0.5,0.5
-123.465,43.495,6.28E-03,3.04E-03,0.965382101,1.963720782
-123.403,43.495,6.92E-03,3.76E-03,0.675346771,1.745018936
-123.341,43.496,5.55E-03,2.42E-03,0.5,1.543949668
-123.279,43.496,4.26E-03,1.10E-03,0.5,1.369542244
-123.217,43.496,4.99E-03,1.64E-03,0.5,1.209372656
-123.155,43.496,3.64E-03,0,0.5,1.065022293
-123.094,43.496,2.21E-03,0,0.5,0.958123303
-123.032,43.496,2.71E-03,0,0.5,0.879991789
-120.93,43.477,0,0,0.5,0.5
-120.868,43.476,0,0,0.5,0.5
-120.806,43.475,0,0,0.5,0.5
-121.675,43.308,0,0,0.5,0.686989635
-120.813,43.295,0,0,0.5,0.557635125
-120.751,43.294,0,0,0.5,0.5
-120.689,43.293,0,0,0.5,0.5
-120.628,43.291,0,0,0.5,0.5
-123.525,43.36,7.67E-03,4.30E-03,1.376472079,2.226084303
-123.464,43.36,6.28E-03,3.05E-03,0.959779677,1.962556661
-123.402,43.36,6.92E-03,3.77E-03,0.671272649,1.743850747
-123.34,43.361,5.57E-03,2.45E-03,0.5,1.535754198
-123.278,43.361,4.28E-03,1.12E-03,0.5,1.361803411
-123.217,43.361,3.02E-03,1.66E-03,0.5,1.1999985
-123.155,43.361,3.67E-03,0,0.5,1.056260197
-123.217,43.361,3.02E-03,1.66E-03,0.5,1.1999985
-123.155,43.361,3.67E-03,0,0.5,1.056260197
-123.093,43.361,2.25E-03,0,0.5,0.950182781
-123.032,43.361,2.74E-03,0,0.5,0.873087764
-121.798,43.355,0,0,0.5,0.737231659
-121.736,43.354,0,0,0.5,0.721331456
-121.674,43.353,0,0,0.5,0.673814064
-120.873,43.341,0,0,0.5,0.570389018
-120.811,43.34,0,0,0.5,0.522443465
-120.749,43.339,0,0,0.5,0.5
-120.688,43.338,0,0,0.5,0.5
-123.526,43.405,7.68E-03,4.31E-03,1.372991753,2.222609392
-123.464,43.405,6.30E-03,3.06E-03,0.955442805,1.958049754
-123.402,43.405,6.93E-03,3.77E-03,0.66761087,1.740571463
-123.34,43.406,5.57E-03,2.45E-03,0.5,1.537289127
-123.279,43.406,4.28E-03,1.11E-03,0.5,1.36482809
-123.217,43.406,3.01E-03,1.66E-03,0.5,1.200905315
-123.155,43.406,3.67E-03,0,0.5,1.056870702
-123.093,43.406,2.24E-03,0,0.5,0.951849463
-123.032,43.406,2.74E-03,0,0.5,0.873402123
-121.797,43.4,0,0,0.5,0.6985404
-121.735,43.399,0,0,0.5,0.686825286
-121.673,43.398,0,0,0.5,0.652367998
-121.612,43.398,0,0,0.5,0.609547852
-120.933,43.387,0,0,0.5,0.547886222
-120.871,43.386,0,0,0.5,0.524750988
-120.809,43.385,0,0,0.5,0.5
-120.748,43.384,0,0,0.5,0.5
-120.686,43.383,0,0,0.5,0.5
-123.464,43.45,6.29E-03,3.05E-03,0.956517756,1.958270437
-123.402,43.45,6.93E-03,3.77E-03,0.671202148,1.742422763
-123.341,43.451,5.56E-03,2.44E-03,0.5,1.541361503
-123.279,43.451,4.28E-03,1.11E-03,0.5,1.364718476
-123.217,43.451,3.01E-03,1.65E-03,0.5,1.203878157
-123.155,43.451,3.65E-03,0,0.5,1.060488261
-123.093,43.451,2.24E-03,0,0.5,0.953343828
-123.032,43.451,2.72E-03,0,0.5,0.877414371
-121.734,43.444,0,0,0.5,0.628936065
-121.672,43.443,0,0,0.5,0.602598111
-121.611,43.443,0,0,0.5,0.577938881
-120.931,43.432,0,0,0.5,0.5
-120.869,43.431,0,0,0.5,0.5
-120.808,43.43,0,0,0.5,0.5
-120.746,43.429,0,0,0.5,0.5
-123.465,43.495,6.28E-03,3.04E-03,0.965382101,1.963720782
-123.403,43.495,6.92E-03,3.76E-03,0.675346771,1.745018936
-123.341,43.496,5.55E-03,2.42E-03,0.5,1.543949668
-123.279,43.496,4.26E-03,1.10E-03,0.5,1.369542244
-123.217,43.496,4.99E-03,1.64E-03,0.5,1.209372656
-123.155,43.496,3.64E-03,0,0.5,1.065022293
-123.094,43.496,2.21E-03,0,0.5,0.958123303
-123.032,43.496,2.71E-03,0,0.5,0.879991789
-120.93,43.477,0,0,0.5,0.5
-120.868,43.476,0,0,0.5,0.5
-120.806,43.475,0,0,0.5,0.5
-123.465,43.54,6.28E-03,3.03E-03,0.971358155,1.967153897
-123.403,43.54,6.92E-03,3.75E-03,0.681839966,1.74898407
-123.341,43.541,5.55E-03,2.42E-03,0.5,1.54807938
-123.279,43.541,4.24E-03,1.08E-03,0.5,1.376701065
-123.217,43.541,4.97E-03,1.62E-03,0.5,1.214395986
-123.155,43.541,3.62E-03,0,0.5,1.072232392
-123.094,43.541,2.19E-03,0,0.5,0.962625918
-123.032,43.541,2.68E-03,0,0.5,0.884591909
-120.928,43.522,0,0,0.5,0.5
-120.866,43.521,0,0,0.5,0.5
-123.465,43.585,6.26E-03,3.00E-03,0.983007708,1.976135232
-123.403,43.586,6.89E-03,3.72E-03,0.697591056,1.759754734
-123.341,43.586,5.51E-03,2.38E-03,0.5,1.560557931
-123.279,43.586,4.20E-03,1.05E-03,0.5,1.387646112
-123.218,43.586,4.91E-03,1.58E-03,0.5,1.228038828
-123.156,43.586,3.57E-03,0,0.5,1.084509861
-123.094,43.586,2.15E-03,0,0.5,0.970860835
-123.032,43.586,2.64E-03,0,0.5,0.891445416
-120.927,43.567,0,0,0.5,0.5
-120.865,43.566,0,0,0.5,0.5
-123.466,43.63,6.23E-03,4.97E-03,0.999598603,1.988509907
-123.404,43.631,6.85E-03,3.68E-03,0.716394006,1.77297662
-123.342,43.631,5.47E-03,2.34E-03,0.5,1.576064255
-123.28,43.631,4.15E-03,1.02E-03,0.5,1.401348043
-123.218,43.631,4.87E-03,1.55E-03,0.5,1.239041056
-123.156,43.631,3.52E-03,0,0.5,1.095471845
-123.094,43.631,2.12E-03,0,0.5,0.978709133
-123.032,43.631,2.61E-03,0,0.5,0.898773674
-122.97,43.631,1.05E-03,0,0.5,0.831909535
-123.466,43.675,6.18E-03,4.92E-03,1.027198513,2.004548898
-123.404,43.676,6.81E-03,3.63E-03,0.737191819,1.788018226
-123.342,43.676,5.43E-03,2.30E-03,0.5,1.590383513
-123.28,43.676,4.08E-03,2.96E-03,0.5,1.419186462
-123.218,43.676,4.80E-03,1.50E-03,0.5,1.256925425
-123.156,43.676,3.46E-03,0,0.5,1.111575143
-123.094,43.676,2.06E-03,0,0.5,0.990747813
-123.032,43.676,2.55E-03,0,0.5,0.909519737
-122.97,43.676,1.01E-03,0,0.5,0.841781968
-123.466,43.72,6.13E-03,4.85E-03,1.068302365,2.0298942
-123.404,43.721,6.74E-03,3.56E-03,0.77384811,1.814442227
-123.342,43.721,5.35E-03,2.23E-03,0.506164217,1.614899371
-123.28,43.721,5.99E-03,2.87E-03,0.5,1.441569004
-123.218,43.721,4.71E-03,1.44E-03,0.5,1.279179947
-123.156,43.721,3.38E-03,1.96E-03,0.5,1.131525672
-123.094,43.721,3.99E-03,0,0.5,1.005440071
-123.032,43.721,2.48E-03,0,0.5,0.923756455
-122.97,43.721,2.95E-03,0,0.5,0.85400965
-123.467,43.765,6.05E-03,4.76E-03,1.12796692,2.067216489
-123.405,43.766,6.66E-03,3.48E-03,0.810088972,1.841639249
-123.342,43.766,5.28E-03,2.16E-03,0.539932991,1.639742
-123.28,43.766,5.91E-03,2.79E-03,0.5,1.464626604
-123.218,43.766,4.62E-03,1.37E-03,0.5,1.302414997
-123.156,43.766,3.29E-03,1.88E-03,0.5,1.155224149
-123.094,43.766,3.89E-03,0,0.5,1.02885781
-123.032,43.766,2.41E-03,0,0.5,0.937183689
-122.97,43.766,2.88E-03,0,0.5,0.867572656
-123.467,43.81,7.97E-03,4.68E-03,1.180615514,2.101233702
-123.405,43.811,6.57E-03,3.38E-03,0.853165588,1.874311592
-123.343,43.811,5.20E-03,2.08E-03,0.580356104,1.669948028
-123.281,43.811,5.80E-03,2.69E-03,0.5,1.491317748
-123.218,43.811,4.51E-03,1.30E-03,0.5,1.32922351
-123.156,43.811,3.17E-03,1.79E-03,0.5,1.183936912
-123.094,43.811,3.79E-03,0,0.5,1.052042869
-123.032,43.811,2.31E-03,0,0.5,0.956349456
-122.97,43.811,2.78E-03,0,0.5,0.886126978
-123.467,43.855,7.89E-03,4.58E-03,1.236894114,2.137632531
-123.405,43.856,6.48E-03,3.29E-03,0.890488634,1.904923254
-123.343,43.856,5.10E-03,3.99E-03,0.626969042,1.703617735
-123.281,43.856,5.70E-03,2.60E-03,0.5,1.521107705
-123.219,43.856,4.37E-03,1.19E-03,0.5,1.363683549
-123.156,43.856,3.06E-03,1.71E-03,0.5,1.212783052
-123.094,43.856,3.68E-03,0,0.5,1.080043799
-123.032,43.856,2.21E-03,0,0.5,0.975961334
-122.97,43.856,2.69E-03,0,0.5,0.90236334
-123.468,43.9,7.77E-03,4.45E-03,1.306154686,2.184568184
-123.405,43.901,6.38E-03,3.19E-03,0.935312464,1.940746764
-123.343,43.901,6.99E-03,3.88E-03,0.674613833,1.740188532
-123.281,43.901,5.60E-03,2.50E-03,0.5,1.553877169
-123.219,43.901,4.23E-03,1.10E-03,0.5,1.398806295
-123.156,43.901,4.93E-03,1.61E-03,0.5,1.244503102
-123.094,43.901,3.55E-03,0,0.5,1.11076968
-123.032,43.901,2.11E-03,0,0.5,0.996902039
-122.97,43.901,2.58E-03,0,0.5,0.922297379
-122.907,43.901,1.02E-03,0,0.5,0.86158622
-123.406,43.946,6.27E-03,3.07E-03,0.986779995,1.982376335
-123.343,43.946,6.88E-03,3.76E-03,0.724566773,1.778153665
-123.281,43.946,5.49E-03,2.40E-03,0.5,1.589920433
-123.219,43.946,4.10E-03,1.01E-03,0.5,1.433585715
